
Country,Date,New Cases,New Deaths,Total Vaccinations,Stringency Index
Russian Federation,2023-11-15,,,,
Russian Federation,2023-11-16,,,,
Russian Federation,2023-11-17,,,,
Russian Federation,2023-11-18,,,,
Russian Federation,2023-11-19,,,,
Russian Federation,2023-11-20,77106.0,90.0,,
Russian Federation,2023-11-21,,,,
Russian Federation,2023-11-22,,,,
Russian Federation,2023-11-23,,,,
Russian Federation,2023-11-24,,,,
Russian Federation,2023-11-25,,,,
Russian Federation,2023-11-26,,,,
Russian Federation,2023-11-27,95079.0,138.0,,
Russian Federation,2023-11-28,,,,
Russian Federation,2023-11-29,,,,
Russian Federation,2023-11-30,,,,
Russian Federation,2023-12-01,,,,
Russian Federation,2023-12-02,,,,
Russian Federation,2023-12-03,,,,
Russian Federation,2023-12-04,107174.0,148.0,,
Russian Federation,2023-12-05,,,,
Russian Federation,2023-12-06,,,,
Russian Federation,2023-12-07,,,,
Russian Federation,2023-12-08,,,,
Russian Federation,2023-12-09,,,,
Russian Federation,2023-12-10,,,,
Russian Federation,2023-12-11,96903.0,164.0,,
Russian Federation,2023-12-12,,,,
Russian Federation,2023-12-13,,,,
Russian Federation,2023-12-14,,,,
Russian Federation,2023-12-15,,,,
Russian Federation,2023-12-16,,,,
Russian Federation,2023-12-17,,,,
Russian Federation,2023-12-18,79032.0,186.0,,
Russian Federation,2023-12-19,,,,
Russian Federation,2023-12-20,,,,
Russian Federation,2023-12-21,,,,
Russian Federation,2023-12-22,,,,
Russian Federation,2023-12-23,,,,
Russian Federation,2023-12-24,,,,
Russian Federation,2023-12-25,58797.0,206.0,,
Russian Federation,2023-12-26,,,,
Russian Federation,2023-12-27,,,,
Russian Federation,2023-12-28,,,,
Russian Federation,2023-12-29,,,,
Russian Federation,2023-12-30,,,,
Russian Federation,2023-12-31,,,,
Russian Federation,2024-01-01,25922.0,123.0,,
Russian Federation,2024-01-02,,,,
Russian Federation,2024-01-03,,,,
Russian Federation,2024-01-04,,,,
Russian Federation,2024-01-05,,,,
Russian Federation,2024-01-06,,,,
Russian Federation,2024-01-07,,,,
Russian Federation,2024-01-08,26993.0,150.0,,
Russian Federation,2024-01-09,,,,
Russian Federation,2024-01-10,,,,
Russian Federation,2024-01-11,,,,
Russian Federation,2024-01-12,,,,
Russian Federation,2024-01-13,,,,
Russian Federation,2024-01-14,,,,
Russian Federation,2024-01-15,26000.0,141.0,,
Russian Federation,2024-01-16,,,,
Russian Federation,2024-01-17,,,,
Russian Federation,2024-01-18,,,,
Russian Federation,2024-01-19,,,,
Russian Federation,2024-01-20,,,,
Russian Federation,2024-01-21,,,,
Russian Federation,2024-01-22,24288.0,111.0,,
Russian Federation,2024-01-23,,,,
Russian Federation,2024-01-24,,,,
Russian Federation,2024-01-25,,,,
Russian Federation,2024-01-26,,,,
Russian Federation,2024-01-27,,,,
Russian Federation,2024-01-28,,,,
Russian Federation,2024-01-29,25751.0,107.0,,
Russian Federation,2024-01-30,,,,
Russian Federation,2024-01-31,,,,
Russian Federation,2024-02-01,,,,
Russian Federation,2024-02-02,,,,
Russian Federation,2024-02-03,,,,
Russian Federation,2024-02-04,,,,
Russian Federation,2024-02-05,27400.0,106.0,,
Russian Federation,2024-02-06,,,,
Russian Federation,2024-02-07,,,,
Russian Federation,2024-02-08,,,,
Russian Federation,2024-02-09,,,,
Russian Federation,2024-02-10,,,,
Russian Federation,2024-02-11,,,,
Russian Federation,2024-02-12,28257.0,,,
Russian Federation,2024-02-13,,,,
Russian Federation,2024-02-14,,,,
Russian Federation,2024-02-15,,,,
Russian Federation,2024-02-16,,,,
Russian Federation,2024-02-17,,,,
Russian Federation,2024-02-18,,,,
Russian Federation,2024-02-19,26623.0,65.0,,
Russian Federation,2024-02-20,,,,
Russian Federation,2024-02-21,,,,
Russian Federation,2024-02-22,,,,
Russian Federation,2024-02-23,,,,
Russian Federation,2024-02-24,,,,
Russian Federation,2024-02-25,,,,
Russian Federation,2024-02-26,25835.0,70.0,,
Russian Federation,2024-02-27,,,,
Russian Federation,2024-02-28,,,,
Russian Federation,2024-02-29,,,,
Russian Federation,2024-03-01,,,,
Russian Federation,2024-03-02,,,,
Russian Federation,2024-03-03,,,,
Russian Federation,2024-03-04,24099.0,65.0,,
Russian Federation,2024-03-05,,,,
Russian Federation,2024-03-06,,,,
Russian Federation,2024-03-07,,,,
Russian Federation,2024-03-08,,,,
Russian Federation,2024-03-09,,,,
Russian Federation,2024-03-10,,,,
Russian Federation,2024-03-11,24056.0,77.0,,
Russian Federation,2024-03-12,,,,
Russian Federation,2024-03-13,,,,
Russian Federation,2024-03-14,,,,
Russian Federation,2024-03-15,,,,
Russian Federation,2024-03-16,,,,
Russian Federation,2024-03-17,,,,
Russian Federation,2024-03-18,24912.0,71.0,,
Russian Federation,2024-03-19,,,,
Russian Federation,2024-03-20,,,,
Russian Federation,2024-03-21,,,,
Russian Federation,2024-03-22,,,,
Russian Federation,2024-03-23,,,,
Russian Federation,2024-03-24,,,,
Russian Federation,2024-03-25,21590.0,75.0,,
Russian Federation,2024-03-26,,,,
Russian Federation,2024-03-27,,,,
Russian Federation,2024-03-28,,,,
Russian Federation,2024-03-29,,,,
Russian Federation,2024-03-30,,,,
Russian Federation,2024-03-31,,,,
Russian Federation,2024-04-01,19954.0,69.0,,
Russian Federation,2024-04-02,,,,
Russian Federation,2024-04-03,,,,
Russian Federation,2024-04-04,,,,
Russian Federation,2024-04-05,,,,
Russian Federation,2024-04-06,,,,
Russian Federation,2024-04-07,,,,
Russian Federation,2024-04-08,18137.0,61.0,,
Russian Federation,2024-04-09,,,,
Russian Federation,2024-04-10,,,,
Russian Federation,2024-04-11,,,,
Russian Federation,2024-04-12,,,,
Russian Federation,2024-04-13,,,,
Russian Federation,2024-04-14,,,,
Russian Federation,2024-04-15,16280.0,55.0,,
Russian Federation,2024-04-16,,,,
Russian Federation,2024-04-17,,,,
Russian Federation,2024-04-18,,,,
Russian Federation,2024-04-19,,,,
Russian Federation,2024-04-20,,,,
Russian Federation,2024-04-21,,,,
Russian Federation,2024-04-22,14940.0,69.0,,
Russian Federation,2024-04-23,,,,
Russian Federation,2024-04-24,,,,
Russian Federation,2024-04-25,,,,
Russian Federation,2024-04-26,,,,
Russian Federation,2024-04-27,,,,
Russian Federation,2024-04-28,,,,
Russian Federation,2024-04-29,10913.0,47.0,,
Russian Federation,2024-04-30,,,,
Russian Federation,2024-05-01,,,,
Russian Federation,2024-05-02,,,,
Russian Federation,2024-05-03,,,,
Russian Federation,2024-05-04,,,,
Russian Federation,2024-05-05,,,,
Russian Federation,2024-05-06,10857.0,49.0,,
Russian Federation,2024-05-07,,,,
Russian Federation,2024-05-08,,,,
Russian Federation,2024-05-09,,,,
Russian Federation,2024-05-10,,,,
Russian Federation,2024-05-11,,,,
Russian Federation,2024-05-12,,,,
Russian Federation,2024-05-13,11550.0,8.0,,
Russian Federation,2024-05-14,,,,
Russian Federation,2024-05-15,,,,
Russian Federation,2024-05-16,,,,
Russian Federation,2024-05-17,,,,
Russian Federation,2024-05-18,,,,
Russian Federation,2024-05-19,,,,
Russian Federation,2024-05-20,12342.0,48.0,,
Russian Federation,2024-05-21,,,,
Russian Federation,2024-05-22,,,,
Russian Federation,2024-05-23,,,,
Russian Federation,2024-05-24,,,,
Russian Federation,2024-05-25,,,,
Russian Federation,2024-05-26,,,,
Russian Federation,2024-05-27,12339.0,30.0,,
Russian Federation,2024-05-28,,,,
Russian Federation,2024-05-29,,,,
Russian Federation,2024-05-30,,,,
Russian Federation,2024-05-31,,,,
Russian Federation,2024-06-01,,,,
Russian Federation,2024-06-02,,,,
Russian Federation,2024-06-03,11701.0,44.0,,
Russian Federation,2024-06-04,,,,
Russian Federation,2024-06-05,,,,
Russian Federation,2024-06-06,,,,
Russian Federation,2024-06-07,,,,
Russian Federation,2024-06-08,,,,
Russian Federation,2024-06-09,,,,
Russian Federation,2024-06-10,8168.0,31.0,,
Russian Federation,2024-06-11,,,,
Russian Federation,2024-06-12,,,,
Russian Federation,2024-06-13,,,,
Russian Federation,2024-06-14,,,,
Russian Federation,2024-06-15,,,,
Russian Federation,2024-06-16,,,,
Russian Federation,2024-06-17,6770.0,41.0,,
Russian Federation,2024-06-18,,,,
Russian Federation,2024-06-19,,,,
Russian Federation,2024-06-20,,,,
Russian Federation,2024-06-21,,,,
Russian Federation,2024-06-22,,,,
Russian Federation,2024-06-23,,,,
Russian Federation,2024-06-24,5948.0,19.0,,
Russian Federation,2024-06-25,,,,
Russian Federation,2024-06-26,,,,
Russian Federation,2024-06-27,,,,
Russian Federation,2024-06-28,,,,
Russian Federation,2024-06-29,,,,
Russian Federation,2024-06-30,,,,
Russian Federation,2024-07-01,5847.0,17.0,,
Russian Federation,2024-07-02,,,,
Russian Federation,2024-07-03,,,,
Russian Federation,2024-07-04,,,,
Russian Federation,2024-07-05,,,,
Russian Federation,2024-07-06,,,,
Russian Federation,2024-07-07,,,,
Russian Federation,2024-07-08,5348.0,27.0,,
Russian Federation,2024-07-09,,,,
Russian Federation,2024-07-10,,,,
Russian Federation,2024-07-11,,,,
Russian Federation,2024-07-12,,,,
Russian Federation,2024-07-13,,,,
Russian Federation,2024-07-14,,,,
Russian Federation,2024-07-15,5431.0,20.0,,
Russian Federation,2024-07-16,,,,
Russian Federation,2024-07-17,,,,
Russian Federation,2024-07-18,,,,
Russian Federation,2024-07-19,,,,
Russian Federation,2024-07-20,,,,
Russian Federation,2024-07-21,,,,
Russian Federation,2024-07-22,6148.0,23.0,,
Russian Federation,2024-07-23,,,,
Russian Federation,2024-07-24,,,,
Russian Federation,2024-07-25,,,,
Russian Federation,2024-07-26,,,,
Russian Federation,2024-07-27,,,,
Russian Federation,2024-07-28,,,,
Russian Federation,2024-07-29,7777.0,10.0,,
Russian Federation,2024-07-30,,,,
Russian Federation,2024-07-31,,,,
Russian Federation,2024-08-01,,,,
Russian Federation,2024-08-02,,,,
Russian Federation,2024-08-03,,,,
Russian Federation,2024-08-04,,,,
Russian Federation,2024-08-05,9943.0,14.0,,
Russian Federation,2024-08-06,,,,
Russian Federation,2024-08-07,,,,
Russian Federation,2024-08-08,,,,
Russian Federation,2024-08-09,,,,
Russian Federation,2024-08-10,,,,
Russian Federation,2024-08-11,,,,
Russian Federation,2024-08-12,13254.0,11.0,,
Russian Federation,2024-08-13,,,,
Russian Federation,2024-08-14,,,,
Russian Federation,2024-08-15,,,,
Russian Federation,2024-08-16,,,,
Russian Federation,2024-08-17,,,,
Russian Federation,2024-08-18,,,,
Russian Federation,2024-08-19,17641.0,17.0,,
Russian Federation,2024-08-20,,,,
Russian Federation,2024-08-21,,,,
Russian Federation,2024-08-22,,,,
Russian Federation,2024-08-23,,,,
Russian Federation,2024-08-24,,,,
Russian Federation,2024-08-25,,,,
Russian Federation,2024-08-26,21324.0,28.0,,
Russian Federation,2024-08-27,,,,
Russian Federation,2024-08-28,,,,
Russian Federation,2024-08-29,,,,
Russian Federation,2024-08-30,,,,
Russian Federation,2024-08-31,,,,
Russian Federation,2024-09-01,,,,
Russian Federation,2024-09-02,24895.0,34.0,,
Russian Federation,2024-09-03,,,,
Russian Federation,2024-09-04,,,,
Russian Federation,2024-09-05,,,,
Russian Federation,2024-09-06,,,,
Russian Federation,2024-09-07,,,,
Russian Federation,2024-09-08,,,,
Russian Federation,2024-09-09,32083.0,33.0,,
Russian Federation,2024-09-10,,,,
Russian Federation,2024-09-11,,,,
Russian Federation,2024-09-12,,,,
Russian Federation,2024-09-13,,,,
Russian Federation,2024-09-14,,,,
Russian Federation,2024-09-15,,,,
Russian Federation,2024-09-16,36255.0,27.0,,
Russian Federation,2024-09-17,,,,
Russian Federation,2024-09-18,,,,
Russian Federation,2024-09-19,,,,
Russian Federation,2024-09-20,,,,
Russian Federation,2024-09-21,,,,
Russian Federation,2024-09-22,,,,
Russian Federation,2024-09-23,35689.0,38.0,,
Russian Federation,2024-09-24,,,,
Russian Federation,2024-09-25,,,,
Russian Federation,2024-09-26,,,,
Russian Federation,2024-09-27,,,,
Russian Federation,2024-09-28,,,,
Russian Federation,2024-09-29,,,,
Russian Federation,2024-09-30,33518.0,37.0,,
Russian Federation,2024-10-01,,,,
Russian Federation,2024-10-02,,,,
Russian Federation,2024-10-03,,,,
Russian Federation,2024-10-04,,,,
Russian Federation,2024-10-05,,,,
Russian Federation,2024-10-06,,,,
Russian Federation,2024-10-07,29882.0,36.0,,
Russian Federation,2024-10-08,,,,
Russian Federation,2024-10-09,,,,
Russian Federation,2024-10-10,,,,
Russian Federation,2024-10-11,,,,
Russian Federation,2024-10-12,,,,
Russian Federation,2024-10-13,,,,
Russian Federation,2024-10-14,24777.0,45.0,,
Russian Federation,2024-10-15,,,,
Russian Federation,2024-10-16,,,,
Russian Federation,2024-10-17,,,,
Russian Federation,2024-10-18,,,,
Russian Federation,2024-10-19,,,,
Russian Federation,2024-10-20,,,,
Russian Federation,2024-10-21,24857.0,49.0,,
Russian Federation,2024-10-22,,,,
Russian Federation,2024-10-23,,,,
Russian Federation,2024-10-24,,,,
Russian Federation,2024-10-25,,,,
Russian Federation,2024-10-26,,,,
Russian Federation,2024-10-27,,,,
Russian Federation,2024-10-28,24076.0,70.0,,
Russian Federation,2024-10-29,,,,
Russian Federation,2024-10-30,,,,
Russian Federation,2024-10-31,,,,
Russian Federation,2024-11-01,,,,
Russian Federation,2024-11-02,,,,
Russian Federation,2024-11-03,,,,
Russian Federation,2024-11-04,22398.0,45.0,,
Russian Federation,2024-11-05,,,,
Russian Federation,2024-11-06,,,,
Russian Federation,2024-11-07,,,,
Russian Federation,2024-11-08,,,,
Russian Federation,2024-11-09,,,,
Russian Federation,2024-11-10,,,,
Russian Federation,2024-11-11,25108.0,46.0,,
Russian Federation,2024-11-12,,,,
Russian Federation,2024-11-13,,,,
Russian Federation,2024-11-14,,,,
Russian Federation,2024-11-15,,,,
Russian Federation,2024-11-16,,,,
Russian Federation,2024-11-17,,,,
Russian Federation,2024-11-18,28958.0,49.0,,
Russian Federation,2024-11-19,,,,
Russian Federation,2024-11-20,,,,
Russian Federation,2024-11-21,,,,
Russian Federation,2024-11-22,,,,
Russian Federation,2024-11-23,,,,
Russian Federation,2024-11-24,,,,
Russian Federation,2024-11-25,31138.0,61.0,,
Russian Federation,2024-11-26,,,,
Russian Federation,2024-11-27,,,,
Russian Federation,2024-11-28,,,,
Russian Federation,2024-11-29,,,,
Russian Federation,2024-11-30,,,,
Russian Federation,2024-12-01,,,,
Russian Federation,2024-12-02,33782.0,47.0,,
Russian Federation,2024-12-03,,,,
Russian Federation,2024-12-04,,,,
Russian Federation,2024-12-05,,,,
Russian Federation,2024-12-06,,,,
Russian Federation,2024-12-07,,,,
Russian Federation,2024-12-08,,,,
Russian Federation,2024-12-09,33211.0,48.0,,
Russian Federation,2024-12-10,,,,
Russian Federation,2024-12-11,,,,
Russian Federation,2024-12-12,,,,
Russian Federation,2024-12-13,,,,
Russian Federation,2024-12-14,,,,
Russian Federation,2024-12-15,,,,
Russian Federation,2024-12-16,27813.0,56.0,,
Russian Federation,2024-12-17,,,,
Russian Federation,2024-12-18,,,,
Russian Federation,2024-12-19,,,,
Russian Federation,2024-12-20,,,,
Russian Federation,2024-12-21,,,,
Russian Federation,2024-12-22,,,,
Russian Federation,2024-12-23,22496.0,56.0,,
Russian Federation,2024-12-24,,,,
Russian Federation,2024-12-25,,,,
Russian Federation,2024-12-26,,,,
Russian Federation,2024-12-27,,,,
Russian Federation,2024-12-28,,,,
Russian Federation,2024-12-29,,,,
Russian Federation,2024-12-30,10021.0,32.0,,
Russian Federation,2024-12-31,,,,
United Kingdom of Great Britain and Northern Ireland,2022-01-01,236576.0,176.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-02,188567.0,155.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-03,118275.0,176.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-04,181068.0,170.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-05,229901.0,178.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-06,275647.0,204.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-07,222174.0,182.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-08,172980.0,222.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-09,120287.0,228.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-10,93615.0,215.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-11,95790.0,240.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-12,132959.0,244.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-13,115245.0,232.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-14,103219.0,239.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-15,96412.0,243.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-16,86325.0,235.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-17,77950.0,259.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-18,98097.0,256.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-19,131514.0,232.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-20,118857.0,233.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-21,111760.0,221.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-22,100324.0,201.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-23,91730.0,248.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-24,81733.0,224.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-25,102365.0,218.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-26,127364.0,229.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-27,113202.0,193.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-28,108668.0,196.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-29,96201.0,220.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-30,84026.0,202.0,,
United Kingdom of Great Britain and Northern Ireland,2022-01-31,73512.0,181.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-01,87702.0,190.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-02,105051.0,207.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-03,93949.0,207.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-04,88418.0,188.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-05,76644.0,191.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-06,63264.0,160.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-07,52305.0,172.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-08,60552.0,158.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-09,76483.0,140.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-10,69661.0,158.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-11,64339.0,144.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-12,52293.0,124.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-13,44559.0,141.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-14,37529.0,144.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-15,41755.0,127.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-16,54745.0,158.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-17,52502.0,133.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-18,51572.0,133.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-19,44716.0,124.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-20,33241.0,128.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-21,34647.0,122.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-22,37720.0,127.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-23,45132.0,110.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-24,39188.0,120.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-25,36476.0,119.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-26,30631.0,127.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-27,27837.0,120.0,,
United Kingdom of Great Britain and Northern Ireland,2022-02-28,25089.0,103.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-01,31360.0,119.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-02,44649.0,105.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-03,44795.0,106.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-04,46179.0,146.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-05,43761.0,105.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-06,41408.0,112.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-07,38759.0,101.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-08,49026.0,95.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-09,68520.0,123.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-10,70112.0,119.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-11,73531.0,106.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-12,70510.0,114.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-13,67030.0,120.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-14,62078.0,123.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-15,75739.0,112.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-16,99834.0,141.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-17,93708.0,122.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-18,91751.0,146.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-19,82853.0,136.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-20,75285.0,171.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-21,67417.0,165.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-22,81054.0,175.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-23,109286.0,163.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-24,99095.0,167.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-25,94185.0,158.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-26,82905.0,166.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-27,72430.0,182.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-28,61456.0,162.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-29,68336.0,160.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-30,92857.0,177.0,,
United Kingdom of Great Britain and Northern Ireland,2022-03-31,80126.0,196.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-01,73643.0,181.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-02,54791.0,192.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-03,47462.0,204.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-04,37592.0,192.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-05,42179.0,188.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-06,53727.0,179.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-07,49101.0,202.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-08,44750.0,196.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-09,38709.0,231.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-10,32988.0,238.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-11,27885.0,173.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-12,30952.0,197.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-13,37371.0,185.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-14,33771.0,199.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-15,31685.0,222.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-16,26639.0,192.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-17,21617.0,172.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-18,19925.0,164.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-19,20144.0,162.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-20,25223.0,174.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-21,25772.0,159.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-22,21457.0,161.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-23,18464.0,162.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-24,15703.0,155.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-25,13210.0,146.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-26,14715.0,131.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-27,17109.0,129.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-28,14560.0,125.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-29,13055.0,135.0,,
United Kingdom of Great Britain and Northern Ireland,2022-04-30,11608.0,130.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-01,10012.0,108.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-02,8354.0,107.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-03,9034.0,113.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-04,11907.0,110.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-05,13318.0,107.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-06,11672.0,90.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-07,10221.0,87.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-08,8954.0,98.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-09,7517.0,103.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-10,9062.0,85.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-11,10702.0,83.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-12,9748.0,101.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-13,8725.0,79.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-14,7642.0,69.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-15,6942.0,72.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-16,6120.0,66.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-17,7973.0,73.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-18,9417.0,66.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-19,8286.0,72.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-20,7638.0,46.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-21,6820.0,46.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-22,5821.0,72.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-23,5019.0,49.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-24,5997.0,59.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-25,7313.0,63.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-26,6679.0,51.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-27,6293.0,34.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-28,5753.0,45.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-29,5409.0,45.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-30,4988.0,34.0,,
United Kingdom of Great Britain and Northern Ireland,2022-05-31,5680.0,30.0,,
United Kingdom of Great Britain and Northern Ireland,2022-06-01,7115.0,51.0,,
United Kingdom of Great Britain and Northern Ireland,2022-06-02,7093.0,51.0,,
United Kingdom of Great Britain and Northern Ireland,2022-06-03,7011.0,25.0,,
United Kingdom of Great Britain and Northern Ireland,2022-06-04,6209.0,47.0,,
United Kingdom of Great Britain and Northern Ireland,2022-06-05,6635.0,28.0,,
