Country,Date (YYYY-MM-DD),New Cases,New Deaths,Total Vaccinations,Stringency Index
Spain,2022-02-22,,,92337963.0,38.42
Spain,2022-02-23,,,92371808.0,38.42
Spain,2022-02-24,,,92491318.0,38.41
Spain,2022-02-25,,,,38.41
Spain,2022-02-26,,,,38.41
Spain,2022-02-27,117945.0,662.0,92591078.0,38.4
Spain,2022-02-28,,,92633158.0,38.4
Spain,2022-03-01,,,92679676.0,38.39
Spain,2022-03-02,,,92726740.0,38.39
Spain,2022-03-03,,,92774397.0,38.38
Spain,2022-03-04,,,,38.38
Spain,2022-03-05,,,,38.38
Spain,2022-03-06,111287.0,528.0,,38.38
Spain,2022-03-07,,,,35.61
Spain,2022-03-08,,,,35.61
Spain,2022-03-09,,,,35.61
Spain,2022-03-10,,,93346088.0,35.45
Spain,2022-03-11,,,,35.45
Spain,2022-03-12,,,,35.45
Spain,2022-03-13,110619.0,444.0,,35.45
Spain,2022-03-14,,,,35.45
Spain,2022-03-15,,,,35.45
Spain,2022-03-16,,,93571317.0,35.42
Spain,2022-03-17,,,,35.42
Spain,2022-03-18,,,,35.42
Spain,2022-03-19,,,,35.42
Spain,2022-03-20,118670.0,373.0,,35.42
Spain,2022-03-21,,,,35.42
Spain,2022-03-22,,,,35.42
Spain,2022-03-23,,,93807121.0,35.39
Spain,2022-03-24,,,,35.39
Spain,2022-03-25,,,,35.39
Spain,2022-03-26,,,,35.39
Spain,2022-03-27,123403.0,311.0,,35.39
Spain,2022-03-28,,,,35.39
Spain,2022-03-29,,,,35.39
Spain,2022-03-30,,,94004482.0,35.37
Spain,2022-03-31,,,,35.37
Spain,2022-04-01,,,,35.37
Spain,2022-04-02,,,,35.37
Spain,2022-04-03,67059.0,313.0,,35.37
Spain,2022-04-04,,,,35.37
Spain,2022-04-05,,,,35.37
Spain,2022-04-06,,,94130810.0,35.36
Spain,2022-04-07,,,,34.51
Spain,2022-04-08,,,,34.51
Spain,2022-04-09,,,,34.51
Spain,2022-04-10,72198.0,336.0,,34.51
Spain,2022-04-11,,,,34.51
Spain,2022-04-12,,,94223806.0,34.5
Spain,2022-04-13,,,,34.5
Spain,2022-04-14,,,,34.5
Spain,2022-04-15,,,,34.5
Spain,2022-04-16,,,,34.5
Spain,2022-04-17,74154.0,385.0,,34.5
Spain,2022-04-18,,,,34.5
Spain,2022-04-19,,,,34.5
Spain,2022-04-20,,,,27.59
Spain,2022-04-21,,,94295766.0,27.59
Spain,2022-04-22,,,,27.59
Spain,2022-04-23,,,,27.59
Spain,2022-04-24,102380.0,419.0,,27.59
Spain,2022-04-25,,,,27.59
Spain,2022-04-26,,,,27.59
Spain,2022-04-27,,,94404832.0,27.59
Spain,2022-04-28,,,,27.59
Spain,2022-04-29,,,,27.59
Spain,2022-04-30,,,,27.59
Spain,2022-05-01,119043.0,417.0,,27.59
Spain,2022-05-02,,,,27.59
Spain,2022-05-03,,,,27.59
Spain,2022-05-04,,,94485122.0,27.59
Spain,2022-05-05,,,,27.59
Spain,2022-05-06,,,,27.59
Spain,2022-05-07,,,,27.59
Spain,2022-05-08,120608.0,494.0,,27.59
Spain,2022-05-09,,,,27.59
Spain,2022-05-10,,,,27.59
Spain,2022-05-11,,,94567014.0,27.59
Spain,2022-05-12,,,,27.59
Spain,2022-05-13,,,,27.59
Spain,2022-05-14,,,,27.59
Spain,2022-05-15,123129.0,552.0,,27.59
Spain,2022-05-16,,,,27.59
Spain,2022-05-17,,,,27.59
Spain,2022-05-18,,,94653236.0,27.59
Spain,2022-05-19,,,,27.59
Spain,2022-05-20,,,,27.59
Spain,2022-05-21,,,,27.59
Spain,2022-05-22,100265.0,532.0,,27.59
Spain,2022-05-23,,,,27.59
Spain,2022-05-24,,,,27.59
Spain,2022-05-25,,,94734966.0,27.59
Spain,2022-05-26,,,,27.59
Spain,2022-05-27,,,,27.59
Spain,2022-05-28,,,,27.59
Spain,2022-05-29,78838.0,454.0,,27.59
Spain,2022-05-30,,,,27.59
Spain,2022-05-31,,,,27.59
Spain,2022-06-01,,,94815730.0,27.59
Spain,2022-06-02,,,,27.59
Spain,2022-06-03,,,,27.59
Spain,2022-06-04,,,,27.59
Spain,2022-06-05,77617.0,442.0,,27.59
Spain,2022-06-06,,,,27.59
Spain,2022-06-07,,,,27.59
Spain,2022-06-08,,,94901362.0,27.58
Spain,2022-06-09,,,,27.58
Spain,2022-06-10,,,,27.58
Spain,2022-06-11,,,,27.58
Spain,2022-06-12,79575.0,427.0,,27.58
Spain,2022-06-13,,,,27.58
Spain,2022-06-14,,,,27.58
Spain,2022-06-15,,,94987684.0,27.58
Spain,2022-06-16,,,,27.58
Spain,2022-06-17,,,,27.58
Spain,2022-06-18,,,,27.58
Spain,2022-06-19,95721.0,497.0,,27.58
Spain,2022-06-20,,,,27.58
Spain,2022-06-21,,,,27.58
Spain,2022-06-22,,,95071546.0,27.58
Spain,2022-06-23,,,,27.58
Spain,2022-06-24,,,,27.58
Spain,2022-06-25,,,,27.58
Spain,2022-06-26,129495.0,525.0,,27.58
Spain,2022-06-27,,,,27.58
Spain,2022-06-28,,,,27.58
Spain,2022-06-29,,,95153556.0,27.58
Spain,2022-06-30,,,,27.58
Spain,2022-07-01,,,,27.58
Spain,2022-07-02,,,,27.58
Spain,2022-07-03,159628.0,643.0,,27.58
Spain,2022-07-04,,,,27.58
Spain,2022-07-05,,,,27.58
Spain,2022-07-06,,,95245599.0,27.58
Spain,2022-07-07,,,,27.58
Spain,2022-07-08,,,,27.58
Spain,2022-07-09,,,,27.58
Spain,2022-07-10,146154.0,853.0,,27.58
Spain,2022-07-11,,,,27.58
Spain,2022-07-12,,,,27.58
Spain,2022-07-13,,,95340742.0,23.61
Spain,2022-07-14,,,,23.61
Spain,2022-07-15,,,,23.61
Spain,2022-07-16,,,,23.61
Spain,2022-07-17,101461.0,1104.0,,23.61
Spain,2022-07-18,,,,23.61
Spain,2022-07-19,,,,23.61
Spain,2022-07-20,,,95425998.0,23.61
Spain,2022-07-21,,,,23.61
Spain,2022-07-22,,,,23.61
Spain,2022-07-23,,,,23.61
Spain,2022-07-24,68057.0,958.0,,23.61
Spain,2022-07-25,,,,23.61
Spain,2022-07-26,,,,23.61
Spain,2022-07-27,,,95491074.0,23.61
Spain,2022-07-28,,,,23.61
Spain,2022-07-29,,,,23.61
Spain,2022-07-30,,,,23.61
Spain,2022-07-31,45541.0,788.0,,23.61
Spain,2022-08-01,,,,23.61
Spain,2022-08-02,,,,23.61
Spain,2022-08-03,,,95548924.0,23.61
Spain,2022-08-04,,,,23.61
Spain,2022-08-05,,,,23.61
Spain,2022-08-06,,,,23.61
Spain,2022-08-07,32376.0,597.0,,23.61
Spain,2022-08-08,,,,23.61
Spain,2022-08-09,,,,23.61
Spain,2022-08-10,,,95584445.0,23.61
Spain,2022-08-11,,,,23.61
Spain,2022-08-12,,,,23.61
Spain,2022-08-13,,,,23.61
Spain,2022-08-14,23157.0,498.0,,23.61
Spain,2022-08-15,,,,23.61
Spain,2022-08-16,,,,23.61
Spain,2022-08-17,,,95612718.0,23.61
Spain,2022-08-18,,,,23.61
Spain,2022-08-19,,,,23.61
Spain,2022-08-20,,,,23.61
Spain,2022-08-21,17529.0,339.0,,23.61
Spain,2022-08-22,,,,23.61
Spain,2022-08-23,,,,13.89
Spain,2022-08-24,,,95643377.0,13.89
Spain,2022-08-25,,,,13.89
Spain,2022-08-26,,,,13.89
Spain,2022-08-27,,,,13.89
Spain,2022-08-28,17231.0,305.0,,13.89
Spain,2022-08-29,,,,13.89
Spain,2022-08-30,,,,13.89
Spain,2022-08-31,,,95676798.0,13.89
Spain,2022-09-01,,,,13.89
Spain,2022-09-02,,,,13.89
Spain,2022-09-03,,,,13.89
Spain,2022-09-04,15221.0,252.0,,13.89
Spain,2022-09-05,,,,13.89
Spain,2022-09-06,,,,13.89
Spain,2022-09-07,,,95704322.0,13.89
Spain,2022-09-08,,,,13.89
Spain,2022-09-09,,,,13.89
Spain,2022-09-10,,,,13.89
Spain,2022-09-11,13517.0,171.0,,13.89
Spain,2022-09-12,,,,13.89
Spain,2022-09-13,,,,13.89
Spain,2022-09-14,,,95739561.0,13.89
Spain,2022-09-15,,,,13.89
Spain,2022-09-16,,,,13.89
Spain,2022-09-17,,,,13.89
Spain,2022-09-18,15587.0,165.0,,13.89
Spain,2022-09-19,,,,13.89
Spain,2022-09-20,,,,13.89
Spain,2022-09-21,,,95763061.0,13.89
Spain,2022-09-22,,,,13.89
Spain,2022-09-23,,,,13.89
Spain,2022-09-24,,,,13.89
Spain,2022-09-25,16469.0,107.0,,13.89
Spain,2022-09-26,,,,13.89
Spain,2022-09-27,,,,13.89
Spain,2022-09-28,,,95783126.0,13.89
Spain,2022-09-29,,,,13.89
Spain,2022-09-30,,,,13.89
Spain,2022-10-01,,,,8.33
Spain,2022-10-02,17740.0,126.0,,8.33
Spain,2022-10-03,,,,8.33
Spain,2022-10-04,,,,8.33
Spain,2022-10-05,,,95796340.0,8.33
Spain,2022-10-06,,,,8.33
Spain,2022-10-07,,,,8.33
Spain,2022-10-08,,,,8.33
Spain,2022-10-09,22273.0,150.0,,8.33
Spain,2022-10-10,,,,8.33
Spain,2022-10-11,,,,8.33
Spain,2022-10-12,,,,8.33
Spain,2022-10-13,,,95804542.0,8.33
Spain,2022-10-14,,,,8.33
Spain,2022-10-15,,,,8.33
Spain,2022-10-16,21512.0,147.0,,8.33
Spain,2022-10-17,,,,8.33
Spain,2022-10-18,,,,8.33
Spain,2022-10-19,,,97667329.0,8.33
Spain,2022-10-20,,,,8.33
Spain,2022-10-21,,,,5.56
Spain,2022-10-22,,,,5.56
Spain,2022-10-23,22259.0,179.0,,5.56
Spain,2022-10-24,,,,5.56
Spain,2022-10-25,,,,5.56
Spain,2022-10-26,,,,5.56
Spain,2022-10-27,,,98948747.0,5.56
Spain,2022-10-28,,,,5.56
Spain,2022-10-29,,,,5.56
Spain,2022-10-30,20302.0,166.0,,5.56
Spain,2022-10-31,,,,5.56
Spain,2022-11-01,,,,5.56
Spain,2022-11-02,,,99955993.0,5.56
Spain,2022-11-03,,,,5.56
Spain,2022-11-04,,,,5.56
Spain,2022-11-05,,,,5.56
Spain,2022-11-06,18527.0,142.0,,5.56
Spain,2022-11-07,,,,5.56
Spain,2022-11-08,,,,5.56
Spain,2022-11-09,,,101035693.0,5.56
Spain,2022-11-10,,,,5.56
Spain,2022-11-11,,,,5.56
Spain,2022-11-12,,,,5.56
Spain,2022-11-13,20387.0,147.0,,5.56
Spain,2022-11-14,,,,5.56
Spain,2022-11-15,,,,5.56
Spain,2022-11-16,,,102011601.0,5.56
Spain,2022-11-17,,,,5.56
Spain,2022-11-18,,,,5.56
Spain,2022-11-19,,,,5.56
Spain,2022-11-20,21950.0,163.0,,5.56
Spain,2022-11-21,,,,5.56
Spain,2022-11-22,,,,5.56
Spain,2022-11-23,,,102574756.0,5.56
Spain,2022-11-24,,,,5.56
Spain,2022-11-25,,,,5.56
Spain,2022-11-26,,,,5.56
Spain,2022-11-27,19892.0,175.0,,5.56
Spain,2022-11-28,,,,5.56
Spain,2022-11-29,,,,5.56
Spain,2022-11-30,,,,5.56
Spain,2022-12-01,,,103005173.0,5.56
Spain,2022-12-02,,,,5.56
Spain,2022-12-03,,,,5.56
Spain,2022-12-04,19294.0,183.0,,5.56
Spain,2022-12-05,,,,5.56
Spain,2022-12-06,,,103212818.0,5.56
Spain,2022-12-07,,,,5.56
Spain,2022-12-08,,,,5.56
Spain,2022-12-09,,,,5.56
Spain,2022-12-10,,,,5.56
Spain,2022-12-11,16989.0,190.0,,5.56
Spain,2022-12-12,,,,5.56
Spain,2022-12-13,,,,5.56
Spain,2022-12-14,,,103756296.0,5.56
Spain,2022-12-15,,,,5.56
Spain,2022-12-16,,,,5.56
Spain,2022-12-17,,,,5.56
Spain,2022-12-18,19638.0,241.0,,5.56
Spain,2022-12-19,,,,5.56
Spain,2022-12-20,,,,5.56
Spain,2022-12-21,,,104045018.0,5.56
Spain,2022-12-22,,,,5.56
Spain,2022-12-23,,,,5.56
Spain,2022-12-24,,,,5.56
Spain,2022-12-25,17005.0,217.0,,5.56
Spain,2022-12-26,,,,5.56
Spain,2022-12-27,,,,5.56
Spain,2022-12-28,,,104186558.0,5.56
Spain,2022-12-29,,,,5.56
Spain,2022-12-30,,,,5.56
Spain,2022-12-31,,,,5.56
Spain,2023-01-01,14823.0,210.0,,
Spain,2023-01-02,,,,
Spain,2023-01-03,,,104301730.0,
Spain,2023-01-04,,,,
Spain,2023-01-05,,,,
Spain,2023-01-06,,,,
Spain,2023-01-07,,,,
Spain,2023-01-08,12663.0,202.0,,
Spain,2023-01-09,,,,
Spain,2023-01-10,,,,
Spain,2023-01-11,,,104536856.0,
Spain,2023-01-12,,,,
Spain,2023-01-13,,,,
Spain,2023-01-14,,,,
Spain,2023-01-15,11960.0,178.0,,
Spain,2023-01-16,,,,
Spain,2023-01-17,,,,
Spain,2023-01-18,,,104863700.0,
Spain,2023-01-19,,,,
Spain,2023-01-20,,,,
Spain,2023-01-21,,,,
Spain,2023-01-22,7480.0,197.0,,
Spain,2023-01-23,,,,
Spain,2023-01-24,,,,
Spain,2023-01-25,,,105094800.0,
Spain,2023-01-26,,,,
Spain,2023-01-27,,,,
Spain,2023-01-28,,,,
Spain,2023-01-29,5787.0,136.0,,
Spain,2023-01-30,,,,
Spain,2023-01-31,,,,
Spain,2023-02-01,,,105253468.0,
Spain,2023-02-02,,,,
Spain,2023-02-03,,,,
Spain,2023-02-04,,,,
Spain,2023-02-05,5699.0,116.0,,
Spain,2023-02-06,,,,
Spain,2023-02-07,,,,
Spain,2023-02-08,,,105373684.0,
Spain,2023-02-09,,,,
Spain,2023-02-10,,,,
Spain,2023-02-11,,,,
Spain,2023-02-12,6074.0,103.0,,
Spain,2023-02-13,,,,
Spain,2023-02-14,,,,
Spain,2023-02-15,,,105459628.0,
Spain,2023-02-16,,,,
Spain,2023-02-17,,,,
Spain,2023-02-18,,,,
Spain,2023-02-19,6051.0,85.0,,
Spain,2023-02-20,,,,
Spain,2023-02-21,,,,
Spain,2023-02-22,,,105522606.0,
Spain,2023-02-23,,,,
Spain,2023-02-24,,,,
Spain,2023-02-25,,,,
Spain,2023-02-26,6455.0,91.0,,
Spain,2023-02-27,,,,
Spain,2023-02-28,,,,
Spain,2023-03-01,,,,
Spain,2023-03-02,,,,
Spain,2023-03-03,,,,
Spain,2023-03-04,,,,
Spain,2023-03-05,6566.0,82.0,,
Spain,2023-03-06,,,,
Spain,2023-03-07,,,,
Spain,2023-03-08,,,,
Spain,2023-03-09,,,,
Spain,2023-03-10,,,,
Spain,2023-03-11,,,,
Spain,2023-03-12,8286.0,97.0,,
Spain,2023-03-13,,,,
Spain,2023-03-14,,,,
Spain,2023-03-15,,,,
Spain,2023-03-16,,,,
Spain,2023-03-17,,,,
Spain,2023-03-18,,,,
Spain,2023-03-19,7421.0,123.0,,
Spain,2023-03-20,,,,
Spain,2023-03-21,,,,
Spain,2023-03-22,,,,
Spain,2023-03-23,,,,
Spain,2023-03-24,,,,
Spain,2023-03-25,,,,
Spain,2023-03-26,7577.0,95.0,,
Spain,2023-03-27,,,,
Spain,2023-03-28,,,,
Spain,2023-03-29,,,105733320.0,
Spain,2023-03-30,,,,
Spain,2023-03-31,,,,
Spain,2023-04-01,,,,
Spain,2023-04-02,7962.0,84.0,,
Spain,2023-04-03,,,,
Spain,2023-04-04,,,,
Spain,2023-04-05,,,,
Spain,2023-04-06,,,,
Spain,2023-04-07,,,,
Spain,2023-04-08,,,,
Spain,2023-04-09,6617.0,86.0,,
Spain,2023-04-10,,,,
Spain,2023-04-11,,,,
Spain,2023-04-12,,,,
Spain,2023-04-13,,,,
Spain,2023-04-14,,,,
Spain,2023-04-15,,,,
Spain,2023-04-16,10278.0,80.0,,
Spain,2023-04-17,,,,
Spain,2023-04-18,,,,
Spain,2023-04-19,,,,
Spain,2023-04-20,,,,
Spain,2023-04-21,,,,
Spain,2023-04-22,,,,
Spain,2023-04-23,10867.0,112.0,,
Spain,2023-04-24,,,,
Spain,2023-04-25,,,,
Spain,2023-04-26,,,105799888.0,
Spain,2023-04-27,,,,
Spain,2023-04-28,,,,
Spain,2023-04-29,,,,
Spain,2023-04-30,11183.0,128.0,,
Spain,2023-05-01,,,,
Spain,2023-05-02,,,,
Spain,2023-05-03,,,,
Spain,2023-05-04,,,,
Spain,2023-05-05,,,,
Spain,2023-05-06,,,,
Spain,2023-05-07,10603.0,98.0,,
Spain,2023-05-08,,,,
Spain,2023-05-09,,,,
Spain,2023-05-10,,,,
Spain,2023-05-11,,,,
Spain,2023-05-12,,,,
Spain,2023-05-13,,,,
Spain,2023-05-14,11262.0,102.0,,
Spain,2023-05-15,,,,
Spain,2023-05-16,,,,
Spain,2023-05-17,,,,
Spain,2023-05-18,,,,
Spain,2023-05-19,,,,
Spain,2023-05-20,,,,
Spain,2023-05-21,11023.0,100.0,,
Spain,2023-05-22,,,,
Spain,2023-05-23,,,,
Spain,2023-05-24,,,105840320.0,
Spain,2023-05-25,,,,
Spain,2023-05-26,,,,
Spain,2023-05-27,,,,
Spain,2023-05-28,11262.0,99.0,,
Spain,2023-05-29,,,,
Spain,2023-05-30,,,,
Spain,2023-05-31,,,,
Spain,2023-06-01,,,,
Spain,2023-06-02,,,,
Spain,2023-06-03,,,,
Spain,2023-06-04,8917.0,98.0,,
Spain,2023-06-05,,,,
Spain,2023-06-06,,,,
Spain,2023-06-07,,,,
Spain,2023-06-08,,,,
Spain,2023-06-09,,,,
Spain,2023-06-10,,,,
Spain,2023-06-11,6866.0,89.0,,
Spain,2023-06-12,,,,
Spain,2023-06-13,,,,
Spain,2023-06-14,,,,
Spain,2023-06-15,,,,
Spain,2023-06-16,,,,
Spain,2023-06-17,,,,
Spain,2023-06-18,5430.0,65.0,,
Spain,2023-06-19,,,,
Spain,2023-06-20,,,,
Spain,2023-06-21,,,,
Spain,2023-06-22,,,,
Spain,2023-06-23,,,,
Spain,2023-06-24,,,,
Spain,2023-06-25,4502.0,42.0,,
Spain,2023-06-26,,,,
Spain,2023-06-27,,,,
Spain,2023-06-28,,,,
Spain,2023-06-29,,,,
Spain,2023-06-30,,,,
Spain,2023-07-01,,,,
Spain,2023-07-02,1764.0,11.0,,
Spain,2023-07-03,,,,
Spain,2023-07-04,,,,
Spain,2023-07-05,,,,
Spain,2023-07-06,,,,
Spain,2023-07-07,,,,
Spain,2023-07-08,,,,
Spain,2023-07-09,,,,
Spain,2023-07-10,,,,
Spain,2023-07-11,,,,
Spain,2023-07-12,,,,
Spain,2023-07-13,,,,
Spain,2023-07-14,,,,
Spain,2023-07-15,,,,
Spain,2023-07-16,,,,
Spain,2023-07-17,,,,
Spain,2023-07-18,,,,
Spain,2023-07-19,,,,
Spain,2023-07-20,,,,
Spain,2023-07-21,,,,
Spain,2023-07-22,,,,
Spain,2023-07-23,,,,
Spain,2023-07-24,,,,
Spain,2023-07-25,,,,
Spain,2023-07-26,,,,
Spain,2023-07-27,,,,
Spain,2023-07-28,,,,
Spain,2023-07-29,,,,
Spain,2023-07-30,,,,
Spain,2023-07-31,,,,
Spain,2023-08-01,,,,
Spain,2023-08-02,,,,
Spain,2023-08-03,,,,
Spain,2023-08-04,,,,
Spain,2023-08-05,,,,
Spain,2023-08-06,,,,
Spain,2023-08-07,,,,
Spain,2023-08-08,,,,
Spain,2023-08-09,,,,
Spain,2023-08-10,,,,
Spain,2023-08-11,,,,
Spain,2023-08-12,,,,
Spain,2023-08-13,,,,
Spain,2023-08-14,,,,
Spain,2023-08-15,,,,
Spain,2023-08-16,,,,
Spain,2023-08-17,,,,
Spain,2023-08-18,,,,
Spain,2023-08-19,,,,
Spain,2023-08-20,,,,
Spain,2023-08-21,,,,
Spain,2023-08-22,,,,
Spain,2023-08-23,,,,
Spain,2023-08-24,,,,
Spain,2023-08-25,,,,
Spain,2023-08-26,,,,
Spain,2023-08-27,,,,
Spain,2023-08-28,,,,
Spain,2023-08-29,,,,
Spain,2023-08-30,,,,
Spain,2023-08-31,,,,
Spain,2023-09-01,,,,
Spain,2023-09-02,,,,
Spain,2023-09-03,,,,
Spain,2023-09-04,,,,
Spain,2023-09-05,,,,
Spain,2023-09-06,,,,
Spain,2023-09-07,,,,
Spain,2023-09-08,,,,
Spain,2023-09-09,,,,
Spain,2023-09-10,,,,
Spain,2023-09-11,,,,
Spain,2023-09-12,,,,
Spain,2023-09-13,,,,
Spain,2023-09-14,,,,
Spain,2023-09-15,,,,
Spain,2023-09-16,,,,
Spain,2023-09-17,,,,
Spain,2023-09-18,,,,
Spain,2023-09-19,,,,
Spain,2023-09-20,,,,
Spain,2023-09-21,,,,
Spain,2023-09-22,,,,
Spain,2023-09-23,,,,
Spain,2023-09-24,,,,
Spain,2023-09-25,,,,
Spain,2023-09-26,,,,
Spain,2023-09-27,,,,
Spain,2023-09-28,,,,
Spain,2023-09-29,,,,
Spain,2023-09-30,,,,
Spain,2023-10-01,,,,
Spain,2023-10-02,,,,
Spain,2023-10-03,,,,
Spain,2023-10-04,,,,
Spain,2023-10-05,,,,
Spain,2023-10-06,,,,
Spain,2023-10-07,,,,
Spain,2023-10-08,,,,
Spain,2023-10-09,,,,
Spain,2023-10-10,,,,
Spain,2023-10-11,,,,
Spain,2023-10-12,,,,
Spain,2023-10-13,,,,
Spain,2023-10-14,,,,
Spain,2023-10-15,,,,
Spain,2023-10-16,,,,
Spain,2023-10-17,,,,
Spain,2023-10-18,,,,
Spain,2023-10-19,,,,
Spain,2023-10-20,,,,
Spain,2023-10-21,,,,
Spain,2023-10-22,,,,
Spain,2023-10-23,,,,
Spain,2023-10-24,,,,
Spain,2023-10-25,,,,
Spain,2023-10-26,,,,
Spain,2023-10-27,,,,
Spain,2023-10-28,,,,
Spain,2023-10-29,,,,
Spain,2023-10-30,,,,
Spain,2023-10-31,,,,
Spain,2023-11-01,,,,
Spain,2023-11-02,,,,
Spain,2023-11-03,,,,
Spain,2023-11-04,,,,
Spain,2023-11-05,,,,
Spain,2023-11-06,,,,
Spain,2023-11-07,,,,
Spain,2023-11-08,,,,
Spain,2023-11-09,,,,
Spain,2023-11-10,,,,
Spain,2023-11-11,,,,
Spain,2023-11-12,,,,
Spain,2023-11-13,,,,
Spain,2023-11-14,,,,
Spain,2023-11-15,,,,
Spain,2023-11-16,,,,
Spain,2023-11-17,,,,
Spain,2023-11-18,,,,
Spain,2023-11-19,,,,
Spain,2023-11-20,,,,
Spain,2023-11-21,,,,
Spain,2023-11-22,,,,
Spain,2023-11-23,,,,
Spain,2023-11-24,,,,
Spain,2023-11-25,,,,
Spain,2023-11-26,,,,
Spain,2023-11-27,,,,
Spain,2023-11-28,,,,
Spain,2023-11-29,,,,
Spain,2023-11-30,,,,
Spain,2023-12-01,,,,
Spain,2023-12-02,,,,
Spain,2023-12-03,,,,
Spain,2023-12-04,,,,
Spain,2023-12-05,,,,
Spain,2023-12-06,,,,
Spain,2023-12-07,,,,
Spain,2023-12-08,,,,
Spain,2023-12-09,,,,
Spain,2023-12-10,,,,
Spain,2023-12-11,,,,
Spain,2023-12-12,,,,
Spain,2023-12-13,,,,
Spain,2023-12-14,,,,
Spain,2023-12-15,,,,
Spain,2023-12-16,,,,
Spain,2023-12-17,,,,
Spain,2023-12-18,,,,
Spain,2023-12-19,,,,
Spain,2023-12-20,,,,
Spain,2023-12-21,,,,
Spain,2023-12-22,,,,
Spain,2023-12-23,,,119228502.0,
Spain,2023-12-24,,,,
Spain,2023-12-25,,,,
Spain,2023-12-26,,,,
Spain,2023-12-27,,,,
Spain,2023-12-28,,,,
Spain,2023-12-29,,,,
Spain,2023-12-30,,,,
Spain,2023-12-31,,,,
Spain,2024-01-01,,,,
Spain,2024-01-02,,,,
Spain,2024-01-03,,,,
Spain,2024-01-04,,,,
Spain,2024-01-05,,,,
Spain,2024-01-06,,,,
Spain,2024-01-07,,,,
Spain,2024-01-08,,,,
Spain,2024-01-09,,,,
Spain,2024-01-10,,,,
Spain,2024-01-11,,,,
Spain,2024-01-12,,,,
Spain,2024-01-13,,,,
Spain,2024-01-14,,,,
Spain,2024-01-15,,,,
Spain,2024-01-16,,,,
Spain,2024-01-17,,,,
Spain,2024-01-18,,,,
Spain,2024-01-19,,,,
Spain,2024-01-20,,,,
Spain,2024-01-21,,,,
Spain,2024-01-22,,,,
Spain,2024-01-23,,,,
Spain,2024-01-24,,,,
Spain,2024-01-25,,,,
Spain,2024-01-26,,,,
Spain,2024-01-27,,,,
Spain,2024-01-28,,,,
Spain,2024-01-29,,,,
Spain,2024-01-30,,,,
Spain,2024-01-31,,,,
Spain,2024-02-01,,,,
Spain,2024-02-02,,,,
Spain,2024-02-03,,,,
Spain,2024-02-04,,,,
Spain,2024-02-05,,,,
Spain,2024-02-06,,,,
Spain,2024-02-07,,,,
Spain,2024-02-08,,,,
Spain,2024-02-09,,,,
Spain,2024-02-10,,,,
Spain,2024-02-11,,,,
Spain,2024-02-12,,,,
Spain,2024-02-13,,,,
Spain,2024-02-14,,,,
Spain,2024-02-15,,,,
Spain,2024-02-16,,,,
Spain,2024-02-17,,,,
Spain,2024-02-18,,,,
Spain,2024-02-19,,,,
Spain,2024-02-20,,,,
Spain,2024-02-21,,,,
Spain,2024-02-22,,,,
Spain,2024-02-23,,,,
Spain,2024-02-24,,,,
Spain,2024-02-25,,,,
Spain,2024-02-26,,,,
Spain,2024-02-27,,,,
Spain,2024-02-28,,,,
Spain,2024-02-29,,,,
Spain,2024-03-01,,,,
Spain,2024-03-02,,,,
Spain,2024-03-03,,,,
Spain,2024-03-04,,,,
Spain,2024-03-05,,,,
Spain,2024-03-06,,,,
Spain,2024-03-07,,,,
Spain,2024-03-08,,,,
Spain,2024-03-09,,,,
Spain,2024-03-10,,,,
Spain,2024-03-11,,,,
Spain,2024-03-12,,,,
Spain,2024-03-13,,,,
Spain,2024-03-14,,,,
Spain,2024-03-15,,,,
Spain,2024-03-16,,,,
Spain,2024-03-17,,,,
Spain,2024-03-18,,,,
Spain,2024-03-19,,,,
Spain,2024-03-20,,,,
Spain,2024-03-21,,,,
Spain,2024-03-22,,,,
Spain,2024-03-23,,,,
Spain,2024-03-24,,,,
Spain,2024-03-25,,,,
Spain,2024-03-26,,,,
Spain,2024-03-27,,,,
Spain,2024-03-28,,,,
Spain,2024-03-29,,,,
Spain,2024-03-30,,,,
Spain,2024-03-31,,,,
Spain,2024-04-01,,,,
Spain,2024-04-02,,,,
Spain,2024-04-03,,,,
Spain,2024-04-04,,,,
Spain,2024-04-05,,,,
Spain,2024-04-06,,,,
Spain,2024-04-07,,,,
Spain,2024-04-08,,,,
Spain,2024-04-09,,,,
Spain,2024-04-10,,,,
Spain,2024-04-11,,,,
Spain,2024-04-12,,,,
Spain,2024-04-13,,,,
Spain,2024-04-14,,,,
Spain,2024-04-15,,,,
Spain,2024-04-16,,,,
Spain,2024-04-17,,,,
Spain,2024-04-18,,,,
Spain,2024-04-19,,,,
Spain,2024-04-20,,,,
Spain,2024-04-21,,,,
Spain,2024-04-22,,,,
Spain,2024-04-23,,,,
Spain,2024-04-24,,,,
Spain,2024-04-25,,,,
Spain,2024-04-26,,,,
Spain,2024-04-27,,,,
Spain,2024-04-28,,,,
Spain,2024-04-29,,,,
Spain,2024-04-30,,,,
Spain,2024-05-01,,,,
Spain,2024-05-02,,,,
Spain,2024-05-03,,,,
Spain,2024-05-04,,,,
Spain,2024-05-05,,,,
Spain,2024-05-06,,,,
Spain,2024-05-07,,,,
Spain,2024-05-08,,,,
Spain,2024-05-09,,,,
Spain,2024-05-10,,,,
Spain,2024-05-11,,,,
Spain,2024-05-12,,,,
Spain,2024-05-13,,,,
Spain,2024-05-14,,,,
