store,plz,served,error
Knuspr,54524,True,
Picnic,54524,True,
REWE,54526,True,
Flink,54526,True,
Knuspr,54526,True,
Picnic,54526,True,
REWE,54528,True,
Flink,54528,True,
Knuspr,54528,True,
Picnic,54528,True,
REWE,54529,False,
Flink,54529,False,
Knuspr,54529,False,
Picnic,54529,False,
REWE,54531,False,
Flink,54531,False,
Knuspr,54531,False,
Picnic,54531,False,
REWE,54533,False,
Flink,54533,False,
Knuspr,54533,False,
Picnic,54533,False,
REWE,54534,True,
Flink,54534,True,
Knuspr,54534,True,
Picnic,54534,True,
REWE,54536,True,
Flink,54536,True,
Knuspr,54536,True,
Picnic,54536,True,
REWE,54538,True,
Flink,54538,True,
Knuspr,54538,True,
Picnic,54538,True,
REWE,54539,False,
Flink,54539,False,
Knuspr,54539,False,
Picnic,54539,False,
REWE,54550,True,
Flink,54550,True,
Knuspr,54550,True,
Picnic,54550,True,
REWE,54552,True,
Flink,54552,True,
Knuspr,54552,True,
Picnic,54552,True,
REWE,54558,True,
Flink,54558,True,
Knuspr,54558,True,
Picnic,54558,True,
REWE,54568,True,
Flink,54568,True,
Knuspr,54568,True,
Picnic,54568,True,
REWE,54570,True,
Flink,54570,True,
Knuspr,54570,True,
Picnic,54570,True,
REWE,54574,True,
Flink,54574,True,
Knuspr,54574,True,
Picnic,54574,True,
REWE,54576,True,
Flink,54576,True,
Knuspr,54576,True,
Picnic,54576,True,
REWE,54578,True,
Flink,54578,True,
Knuspr,54578,True,
Picnic,54578,True,
REWE,54579,False,
Flink,54579,False,
Knuspr,54579,False,
Picnic,54579,False,
REWE,54584,True,
Flink,54584,True,
Knuspr,54584,True,
Picnic,54584,True,
REWE,54585,False,
Flink,54585,False,
Knuspr,54585,False,
Picnic,54585,False,
REWE,54586,True,
Flink,54586,True,
Knuspr,54586,True,
Picnic,54586,True,
REWE,54587,False,
Flink,54587,False,
Knuspr,54587,False,
Picnic,54587,False,
REWE,54589,False,
Flink,54589,False,
Knuspr,54589,False,
Picnic,54589,False,
REWE,54595,False,
Flink,54595,False,
Knuspr,54595,False,
Picnic,54595,False,
REWE,54597,False,
Flink,54597,False,
Knuspr,54597,False,
Picnic,54597,False,
REWE,54608,True,
Flink,54608,True,
Knuspr,54608,True,
Picnic,54608,True,
REWE,54610,True,
Flink,54610,True,
Knuspr,54610,True,
Picnic,54610,True,
REWE,54611,False,
Flink,54611,False,
Knuspr,54611,False,
Picnic,54611,False,
REWE,54612,True,
Flink,54612,True,
Knuspr,54612,True,
Picnic,54612,True,
REWE,54614,True,
Flink,54614,True,
Knuspr,54614,True,
Picnic,54614,True,
REWE,54616,True,
Flink,54616,True,
Knuspr,54616,True,
Picnic,54616,True,
REWE,54617,False,
Flink,54617,False,
Knuspr,54617,False,
Picnic,54617,False,
REWE,54619,False,
Flink,54619,False,
Knuspr,54619,False,
Picnic,54619,False,
REWE,54634,True,
Flink,54634,True,
Knuspr,54634,True,
Picnic,54634,True,
REWE,54636,True,
Flink,54636,True,
Knuspr,54636,True,
Picnic,54636,True,
REWE,54646,True,
Flink,54646,True,
Knuspr,54646,True,
Picnic,54646,True,
REWE,54647,False,
Flink,54647,False,
Knuspr,54647,False,
Picnic,54647,False,
REWE,54649,False,
Flink,54649,False,
Knuspr,54649,False,
Picnic,54649,False,
REWE,54655,False,
Flink,54655,False,
Knuspr,54655,False,
Picnic,54655,False,
REWE,54657,False,
Flink,54657,False,
Knuspr,54657,False,
Picnic,54657,False,
REWE,54662,True,
Flink,54662,True,
Knuspr,54662,True,
Picnic,54662,True,
REWE,54664,True,
Flink,54664,True,
Knuspr,54664,True,
Picnic,54664,True,
REWE,54666,True,
Flink,54666,True,
Knuspr,54666,True,
Picnic,54666,True,
REWE,54668,True,
Flink,54668,True,
Knuspr,54668,True,
Picnic,54668,True,
REWE,54669,False,
Flink,54669,False,
Knuspr,54669,False,
Picnic,54669,False,
REWE,54673,False,
Flink,54673,False,
Knuspr,54673,False,
Picnic,54673,False,
REWE,54675,False,
Flink,54675,False,
Knuspr,54675,False,
Picnic,54675,False,
REWE,54687,False,
Flink,54687,False,
Knuspr,54687,False,
Picnic,54687,False,
REWE,54689,False,
Flink,54689,False,
Knuspr,54689,False,
Picnic,54689,False,
REWE,55116,True,
Flink,55116,True,
Knuspr,55116,True,
Picnic,55116,True,
REWE,55118,True,
Flink,55118,True,
Knuspr,55118,True,
Picnic,55118,True,
REWE,55120,True,
Flink,55120,True,
Knuspr,55120,True,
Picnic,55120,True,
REWE,55122,True,
Flink,55122,True,
Knuspr,55122,True,
Picnic,55122,True,
REWE,55124,True,
Flink,55124,True,
Knuspr,55124,True,
Picnic,55124,True,
REWE,55126,True,
Flink,55126,True,
Knuspr,55126,True,
Picnic,55126,True,
REWE,55127,False,
Flink,55127,False,
Knuspr,55127,False,
Picnic,55127,False,
REWE,55128,True,
Flink,55128,True,
Knuspr,55128,True,
Picnic,55128,True,
REWE,55129,False,
Flink,55129,False,
Knuspr,55129,False,
Picnic,55129,False,
REWE,55130,True,
Flink,55130,True,
Knuspr,55130,True,
Picnic,55130,True,
REWE,55131,False,
Flink,55131,False,
Knuspr,55131,False,
Picnic,55131,False,
REWE,55218,True,
Flink,55218,True,
Knuspr,55218,True,
Picnic,55218,True,
REWE,55232,True,
Flink,55232,True,
Knuspr,55232,True,
Picnic,55232,True,
REWE,55234,True,
Flink,55234,True,
Knuspr,55234,True,
Picnic,55234,True,
REWE,55237,False,
Flink,55237,False,
Knuspr,55237,False,
Picnic,55237,False,
REWE,55239,False,
Flink,55239,False,
Knuspr,55239,False,
Picnic,55239,False,
REWE,55257,False,
Flink,55257,False,
Knuspr,55257,False,
Picnic,55257,False,
REWE,55262,True,
Flink,55262,True,
Knuspr,55262,True,
Picnic,55262,True,
REWE,55263,False,
Flink,55263,False,
Knuspr,55263,False,
Picnic,55263,False,
REWE,55268,True,
Flink,55268,True,
Knuspr,55268,True,
Picnic,55268,True,
REWE,55270,True,
Flink,55270,True,
Knuspr,55270,True,
Picnic,55270,True,
REWE,55271,False,
Flink,55271,False,
Knuspr,55271,False,
Picnic,55271,False,
REWE,55276,True,
Flink,55276,True,
Knuspr,55276,True,
Picnic,55276,True,
REWE,55278,True,
Flink,55278,True,
Knuspr,55278,True,
Picnic,55278,True,
REWE,55283,False,
Flink,55283,False,
Knuspr,55283,False,
Picnic,55283,False,
REWE,55286,True,
Flink,55286,True,
Knuspr,55286,True,
Picnic,55286,True,
REWE,55288,True,
Flink,55288,True,
Knuspr,55288,True,
Picnic,55288,True,
REWE,55291,False,
Flink,55291,False,
Knuspr,55291,False,
Picnic,55291,False,
REWE,55294,True,
Flink,55294,True,
Knuspr,55294,True,
Picnic,55294,True,
REWE,55296,True,
Flink,55296,True,
Knuspr,55296,True,
Picnic,55296,True,
REWE,55299,False,
Flink,55299,False,
Knuspr,55299,False,
Picnic,55299,False,
REWE,55411,False,
Flink,55411,False,
Knuspr,55411,False,
Picnic,55411,False,
REWE,55413,False,
Flink,55413,False,
Knuspr,55413,False,
Picnic,55413,False,
REWE,55422,True,
Flink,55422,True,
Knuspr,55422,True,
Picnic,55422,True,
REWE,55424,True,
Flink,55424,True,
Knuspr,55424,True,
Picnic,55424,True,
REWE,55425,False,
Flink,55425,False,
Knuspr,55425,False,
Picnic,55425,False,
REWE,55430,True,
Flink,55430,True,
Knuspr,55430,True,
Picnic,55430,True,
REWE,55432,True,
Flink,55432,True,
Knuspr,55432,True,
Picnic,55432,True,
REWE,55435,False,
Flink,55435,False,
Knuspr,55435,False,
Picnic,55435,False,
REWE,55437,False,
Flink,55437,False,
Knuspr,55437,False,
Picnic,55437,False,
REWE,55442,True,
Flink,55442,True,
Knuspr,55442,True,
Picnic,55442,True,
REWE,55444,True,
Flink,55444,True,
Knuspr,55444,True,
Picnic,55444,True,
REWE,55450,True,
Flink,55450,True,
Knuspr,55450,True,
Picnic,55450,True,
REWE,55452,True,
Flink,55452,True,
Knuspr,55452,True,
Picnic,55452,True,
REWE,55457,False,
Flink,55457,False,
Knuspr,55457,False,
Picnic,55457,False,
REWE,55459,False,
Flink,55459,False,
Knuspr,55459,False,
Picnic,55459,False,
REWE,55469,False,
Flink,55469,False,
Knuspr,55469,False,
Picnic,55469,False,
REWE,55471,False,
Flink,55471,False,
Knuspr,55471,False,
Picnic,55471,False,
REWE,55481,False,
Flink,55481,False,
Knuspr,55481,False,
Picnic,55481,False,
REWE,55483,False,
Flink,55483,False,
Knuspr,55483,False,
Picnic,55483,False,
REWE,55487,False,
Flink,55487,False,
Knuspr,55487,False,
Picnic,55487,False,
REWE,55490,True,
Flink,55490,True,
Knuspr,55490,True,
Picnic,55490,True,
REWE,55491,False,
Flink,55491,False,
Knuspr,55491,False,
Picnic,55491,False,
REWE,55494,True,
Flink,55494,True,
Knuspr,55494,True,
Picnic,55494,True,
REWE,55496,True,
Flink,55496,True,
Knuspr,55496,True,
Picnic,55496,True,
REWE,55497,False,
Flink,55497,False,
Knuspr,55497,False,
Picnic,55497,False,
REWE,55499,False,
Flink,55499,False,
Knuspr,55499,False,
Picnic,55499,False,
REWE,55543,False,
Flink,55543,False,
Knuspr,55543,False,
Picnic,55543,False,
REWE,55545,False,
Flink,55545,False,
Knuspr,55545,False,
Picnic,55545,False,
REWE,55546,True,
Flink,55546,True,
Knuspr,55546,True,
Picnic,55546,True,
REWE,55559,False,
Flink,55559,False,
Knuspr,55559,False,
Picnic,55559,False,
REWE,55566,True,
Flink,55566,True,
Knuspr,55566,True,
Picnic,55566,True,
REWE,55568,True,
Flink,55568,True,
Knuspr,55568,True,
Picnic,55568,True,
REWE,55569,False,
Flink,55569,False,
Knuspr,55569,False,
Picnic,55569,False,
REWE,55571,False,
Flink,55571,False,
Knuspr,55571,False,
Picnic,55571,False,
REWE,55576,True,
Flink,55576,True,
Knuspr,55576,True,
Picnic,55576,True,
REWE,55578,True,
Flink,55578,True,
Knuspr,55578,True,
Picnic,55578,True,
REWE,55583,False,
Flink,55583,False,
Knuspr,55583,False,
Picnic,55583,False,
REWE,55585,False,
Flink,55585,False,
Knuspr,55585,False,
Picnic,55585,False,
REWE,55590,True,
Flink,55590,True,
Knuspr,55590,True,
Picnic,55590,True,
REWE,55592,True,
Flink,55592,True,
Knuspr,55592,True,
Picnic,55592,True,
REWE,55593,False,
Flink,55593,False,
Knuspr,55593,False,
Picnic,55593,False,
REWE,55595,False,
Flink,55595,False,
Knuspr,55595,False,
Picnic,55595,False,
REWE,55596,True,
Flink,55596,True,
Knuspr,55596,True,
Picnic,55596,True,
REWE,55597,False,
Flink,55597,False,
Knuspr,55597,False,
Picnic,55597,False,
REWE,55599,False,
Flink,55599,False,
Knuspr,55599,False,
Picnic,55599,False,
REWE,55606,True,
Flink,55606,True,
Knuspr,55606,True,
Picnic,55606,True,
REWE,55608,True,
Flink,55608,True,
Knuspr,55608,True,
Picnic,55608,True,
REWE,55618,True,
Flink,55618,True,
Knuspr,55618,True,
Picnic,55618,True,
REWE,55619,False,
Flink,55619,False,
Knuspr,55619,False,
Picnic,55619,False,
REWE,55621,False,
Flink,55621,False,
Knuspr,55621,False,
Picnic,55621,False,
REWE,55624,True,
Flink,55624,True,
Knuspr,55624,True,
Picnic,55624,True,
REWE,55626,True,
Flink,55626,True,
Knuspr,55626,True,
Picnic,55626,True,
REWE,55627,False,
Flink,55627,False,
Knuspr,55627,False,
Picnic,55627,False,
REWE,55629,False,
Flink,55629,False,
Knuspr,55629,False,
Picnic,55629,False,
REWE,55743,False,
Flink,55743,False,
Knuspr,55743,False,
Picnic,55743,False,
REWE,55756,True,
Flink,55756,True,
Knuspr,55756,True,
Picnic,55756,True,
REWE,55758,True,
Flink,55758,True,
Knuspr,55758,True,
Picnic,55758,True,
REWE,55765,False,
Flink,55765,False,
Knuspr,55765,False,
Picnic,55765,False,
REWE,55767,False,
Flink,55767,False,
Knuspr,55767,False,
Picnic,55767,False,
REWE,55768,True,
Flink,55768,True,
Knuspr,55768,True,
Picnic,55768,True,
REWE,55774,True,
Flink,55774,True,
Knuspr,55774,True,
Picnic,55774,True,
REWE,55776,True,
Flink,55776,True,
Knuspr,55776,True,
Picnic,55776,True,
REWE,55777,False,
Flink,55777,False,
Knuspr,55777,False,
Picnic,55777,False,
REWE,55779,False,
Flink,55779,False,
Knuspr,55779,False,
Picnic,55779,False,
REWE,56068,True,
Flink,56068,True,
Knuspr,56068,True,
Picnic,56068,True,
REWE,56070,True,
Flink,56070,True,
Knuspr,56070,True,
Picnic,56070,True,
REWE,56072,True,
Flink,56072,True,
Knuspr,56072,True,
Picnic,56072,True,
REWE,56073,False,
Flink,56073,False,
Knuspr,56073,False,
Picnic,56073,False,
REWE,56075,False,
Flink,56075,False,
Knuspr,56075,False,
Picnic,56075,False,
REWE,56076,True,
Flink,56076,True,
Knuspr,56076,True,
Picnic,56076,True,
REWE,56077,False,
Flink,56077,False,
Knuspr,56077,False,
Picnic,56077,False,
REWE,56112,True,
Flink,56112,True,
Knuspr,56112,True,
Picnic,56112,True,
REWE,56130,True,
Flink,56130,True,
Knuspr,56130,True,
Picnic,56130,True,
REWE,56132,True,
Flink,56132,True,
Knuspr,56132,True,
Picnic,56132,True,
REWE,56133,False,
Flink,56133,False,
Knuspr,56133,False,
Picnic,56133,False,
REWE,56154,True,
Flink,56154,True,
Knuspr,56154,True,
Picnic,56154,True,
REWE,56170,True,
Flink,56170,True,
Knuspr,56170,True,
Picnic,56170,True,
REWE,56179,False,
Flink,56179,False,
Knuspr,56179,False,
Picnic,56179,False,
REWE,56182,True,
Flink,56182,True,
Knuspr,56182,True,
Picnic,56182,True,
REWE,56191,False,
Flink,56191,False,
Knuspr,56191,False,
Picnic,56191,False,
REWE,56203,False,
Flink,56203,False,
Knuspr,56203,False,
Picnic,56203,False,
REWE,56204,True,
Flink,56204,True,
Knuspr,56204,True,
Picnic,56204,True,
REWE,56206,True,
Flink,56206,True,
Knuspr,56206,True,
Picnic,56206,True,
REWE,56218,True,
Flink,56218,True,
Knuspr,56218,True,
Picnic,56218,True,
REWE,56220,True,
Flink,56220,True,
Knuspr,56220,True,
Picnic,56220,True,
REWE,56235,False,
Flink,56235,False,
Knuspr,56235,False,
Picnic,56235,False,
REWE,56237,False,
Flink,56237,False,
Knuspr,56237,False,
Picnic,56237,False,
REWE,56242,True,
Flink,56242,True,
Knuspr,56242,True,
Picnic,56242,True,
REWE,56244,True,
Flink,56244,True,
Knuspr,56244,True,
Picnic,56244,True,
REWE,56249,False,
Flink,56249,False,
Knuspr,56249,False,
Picnic,56249,False,
REWE,56253,False,
Flink,56253,False,
Knuspr,56253,False,
Picnic,56253,False,
REWE,56254,True,
Flink,56254,True,
Knuspr,56254,True,
Picnic,56254,True,
REWE,56269,False,
Flink,56269,False,
Knuspr,56269,False,
Picnic,56269,False,
REWE,56271,False,
Flink,56271,False,
Knuspr,56271,False,
Picnic,56271,False,
REWE,56276,True,
Flink,56276,True,
Knuspr,56276,True,
Picnic,56276,True,
REWE,56281,False,
Flink,56281,False,
Knuspr,56281,False,
Picnic,56281,False,
REWE,56283,False,
Flink,56283,False,
Knuspr,56283,False,
Picnic,56283,False,
REWE,56288,True,
Flink,56288,True,
Knuspr,56288,True,
Picnic,56288,True,
REWE,56290,True,
Flink,56290,True,
Knuspr,56290,True,
Picnic,56290,True,
REWE,56291,False,
Flink,56291,False,
Knuspr,56291,False,
Picnic,56291,False,
REWE,56294,True,
Flink,56294,True,
Knuspr,56294,True,
Picnic,56294,True,
REWE,56295,False,
Flink,56295,False,
Knuspr,56295,False,
Picnic,56295,False,
REWE,56299,False,
Flink,56299,False,
Knuspr,56299,False,
Picnic,56299,False,
REWE,56305,False,
Flink,56305,False,
Knuspr,56305,False,
Picnic,56305,False,
REWE,56307,False,
Flink,56307,False,
Knuspr,56307,False,
Picnic,56307,False,
REWE,56316,True,
Flink,56316,True,
Knuspr,56316,True,
Picnic,56316,True,
REWE,56317,False,
Flink,56317,False,
Knuspr,56317,False,
Picnic,56317,False,
REWE,56321,False,
Flink,56321,False,
Knuspr,56321,False,
Picnic,56321,False,
REWE,56322,True,
Flink,56322,True,
Knuspr,56322,True,
Picnic,56322,True,
REWE,56323,False,
Flink,56323,False,
Knuspr,56323,False,
Picnic,56323,False,
REWE,56329,False,
Flink,56329,False,
Knuspr,56329,False,
Picnic,56329,False,
REWE,56330,True,
Flink,56330,True,
Knuspr,56330,True,
Picnic,56330,True,
REWE,56332,True,
Flink,56332,True,
Knuspr,56332,True,
Picnic,56332,True,
REWE,56333,False,
Flink,56333,False,
Knuspr,56333,False,
Picnic,56333,False,
REWE,56335,False,
Flink,56335,False,
Knuspr,56335,False,
Picnic,56335,False,
REWE,56337,False,
Flink,56337,False,
Knuspr,56337,False,
Picnic,56337,False,
REWE,56338,True,
Flink,56338,True,
Knuspr,56338,True,
Picnic,56338,True,
REWE,56340,True,
Flink,56340,True,
Knuspr,56340,True,
Picnic,56340,True,
REWE,56341,False,
Flink,56341,False,
Knuspr,56341,False,
Picnic,56341,False,
REWE,56346,True,
Flink,56346,True,
Knuspr,56346,True,
Picnic,56346,True,
REWE,56348,True,
Flink,56348,True,
Knuspr,56348,True,
Picnic,56348,True,
REWE,56349,False,
Flink,56349,False,
Knuspr,56349,False,
Picnic,56349,False,
REWE,56355,False,
Flink,56355,False,
Knuspr,56355,False,
Picnic,56355,False,
REWE,56357,False,
Flink,56357,False,
Knuspr,56357,False,
Picnic,56357,False,
REWE,56368,True,
Flink,56368,True,
Knuspr,56368,True,
Picnic,56368,True,
REWE,56370,True,
Flink,56370,True,
Knuspr,56370,True,
Picnic,56370,True,
REWE,56377,False,
Flink,56377,False,
Knuspr,56377,False,
Picnic,56377,False,
REWE,56379,False,
Flink,56379,False,
Knuspr,56379,False,
Picnic,56379,False,
REWE,56410,True,
Flink,56410,True,
Knuspr,56410,True,
Picnic,56410,True,
REWE,56412,True,
Flink,56412,True,
Knuspr,56412,True,
Picnic,56412,True,
REWE,56414,True,
Flink,56414,True,
Knuspr,56414,True,
Picnic,56414,True,
REWE,56422,True,
Flink,56422,True,
Knuspr,56422,True,
Picnic,56422,True,
REWE,56424,True,
Flink,56424,True,
Knuspr,56424,True,
Picnic,56424,True,
REWE,56427,False,
Flink,56427,False,
Knuspr,56427,False,
Picnic,56427,False,
REWE,56428,True,
Flink,56428,True,
Knuspr,56428,True,
Picnic,56428,True,
REWE,56457,False,
Flink,56457,False,
Knuspr,56457,False,
Picnic,56457,False,
REWE,56459,False,
Flink,56459,False,
Knuspr,56459,False,
Picnic,56459,False,
REWE,56462,True,
Flink,56462,True,
Knuspr,56462,True,
Picnic,56462,True,
REWE,56470,True,
Flink,56470,True,
Knuspr,56470,True,
Picnic,56470,True,
REWE,56472,True,
Flink,56472,True,
Knuspr,56472,True,
Picnic,56472,True,
REWE,56477,False,
Flink,56477,False,
Knuspr,56477,False,
Picnic,56477,False,
REWE,56479,False,
Flink,56479,False,
Knuspr,56479,False,
Picnic,56479,False,
REWE,56564,True,
Flink,56564,True,
Knuspr,56564,True,
Picnic,56564,True,
REWE,56566,True,
Flink,56566,True,
Knuspr,56566,True,
Picnic,56566,True,
REWE,56567,False,
Flink,56567,False,
Knuspr,56567,False,
Picnic,56567,False,
REWE,56575,False,
Flink,56575,False,
Knuspr,56575,False,
Picnic,56575,False,
REWE,56579,False,
Flink,56579,False,
Knuspr,56579,False,
Picnic,56579,False,
REWE,56581,False,
Flink,56581,False,
Knuspr,56581,False,
Picnic,56581,False,
REWE,56584,True,
Flink,56584,True,
Knuspr,56584,True,
Picnic,56584,True,
REWE,56587,False,
Flink,56587,False,
Knuspr,56587,False,
Picnic,56587,False,
REWE,56588,True,
Flink,56588,True,
Knuspr,56588,True,
Picnic,56588,True,
REWE,56589,False,
Flink,56589,False,
Knuspr,56589,False,
Picnic,56589,False,
REWE,56593,False,
Flink,56593,False,
Knuspr,56593,False,
Picnic,56593,False,
REWE,56594,True,
Flink,56594,True,
Knuspr,56594,True,
Picnic,56594,True,
REWE,56598,True,
Flink,56598,True,
Knuspr,56598,True,
Picnic,56598,True,
REWE,56599,False,
Flink,56599,False,
Knuspr,56599,False,
Picnic,56599,False,
REWE,56626,True,
Flink,56626,True,
Knuspr,56626,True,
Picnic,56626,True,
REWE,56630,True,
Flink,56630,True,
Knuspr,56630,True,
Picnic,56630,True,
REWE,56637,False,
Flink,56637,False,
Knuspr,56637,False,
Picnic,56637,False,
REWE,56642,True,
Flink,56642,True,
Knuspr,56642,True,
Picnic,56642,True,
REWE,56645,False,
Flink,56645,False,
Knuspr,56645,False,
Picnic,56645,False,
REWE,56648,True,
Flink,56648,True,
Knuspr,56648,True,
Picnic,56648,True,
REWE,56651,False,
Flink,56651,False,
Knuspr,56651,False,
Picnic,56651,False,
REWE,56653,False,
Flink,56653,False,
Knuspr,56653,False,
Picnic,56653,False,
REWE,56656,True,
Flink,56656,True,
Knuspr,56656,True,
Picnic,56656,True,
REWE,56659,False,
Flink,56659,False,
Knuspr,56659,False,
Picnic,56659,False,
REWE,56727,False,
Flink,56727,False,
Knuspr,56727,False,
Picnic,56727,False,
REWE,56729,False,
Flink,56729,False,
Knuspr,56729,False,
Picnic,56729,False,
REWE,56736,True,
Flink,56736,True,
Knuspr,56736,True,
Picnic,56736,True,
REWE,56743,False,
Flink,56743,False,
Knuspr,56743,False,
Picnic,56743,False,
REWE,56745,False,
Flink,56745,False,
Knuspr,56745,False,
Picnic,56745,False,
REWE,56746,True,
Flink,56746,True,
Knuspr,56746,True,
Picnic,56746,True,
REWE,56751,False,
Flink,56751,False,
Knuspr,56751,False,
Picnic,56751,False,
REWE,56753,False,
Flink,56753,False,
Knuspr,56753,False,
Picnic,56753,False,
REWE,56754,True,
Flink,56754,True,
Knuspr,56754,True,
Picnic,56754,True,
REWE,56759,False,
Flink,56759,False,
Knuspr,56759,False,
Picnic,56759,False,
REWE,56761,False,
Flink,56761,False,
Knuspr,56761,False,
Picnic,56761,False,
REWE,56766,True,
Flink,56766,True,
Knuspr,56766,True,
Picnic,56766,True,
REWE,56767,False,
Flink,56767,False,
Knuspr,56767,False,
Picnic,56767,False,
REWE,56769,False,
Flink,56769,False,
Knuspr,56769,False,
Picnic,56769,False,
REWE,56812,True,
Flink,56812,True,
Knuspr,56812,True,
Picnic,56812,True,
REWE,56814,True,
Flink,56814,True,
Knuspr,56814,True,
Picnic,56814,True,
REWE,56818,True,
Flink,56818,True,
Knuspr,56818,True,
Picnic,56818,True,
REWE,56820,True,
Flink,56820,True,
Knuspr,56820,True,
Picnic,56820,True,
REWE,56821,False,
Flink,56821,False,
Knuspr,56821,False,
Picnic,56821,False,
REWE,56823,False,
Flink,56823,False,
Knuspr,56823,False,
Picnic,56823,False,
REWE,56825,False,
Flink,56825,False,
Knuspr,56825,False,
Picnic,56825,False,
REWE,56826,True,
Flink,56826,True,
Knuspr,56826,True,
Picnic,56826,True,
REWE,56828,True,
Flink,56828,True,
Knuspr,56828,True,
Picnic,56828,True,
REWE,56829,False,
Flink,56829,False,
Knuspr,56829,False,
Picnic,56829,False,
REWE,56841,False,
Flink,56841,False,
Knuspr,56841,False,
Picnic,56841,False,
REWE,56843,False,
Flink,56843,False,
Knuspr,56843,False,
Picnic,56843,False,
REWE,56850,True,
Flink,56850,True,
Knuspr,56850,True,
Picnic,56850,True,
REWE,56856,True,
Flink,56856,True,
Knuspr,56856,True,
Picnic,56856,True,
REWE,56858,True,
Flink,56858,True,
Knuspr,56858,True,
Picnic,56858,True,
REWE,56859,False,
Flink,56859,False,
Knuspr,56859,False,
Picnic,56859,False,
REWE,56861,False,
Flink,56861,False,
Knuspr,56861,False,
Picnic,56861,False,
REWE,56862,True,
Flink,56862,True,
Knuspr,56862,True,
Picnic,56862,True,
REWE,56864,True,
Flink,56864,True,
Knuspr,56864,True,
Picnic,56864,True,
REWE,56865,False,
Flink,56865,False,
Knuspr,56865,False,
Picnic,56865,False,
REWE,56867,False,
Flink,56867,False,
Knuspr,56867,False,
Picnic,56867,False,
REWE,56869,False,
Flink,56869,False,
Knuspr,56869,False,
Picnic,56869,False,
REWE,57518,True,
Flink,57518,True,
Knuspr,57518,True,
Picnic,57518,True,
REWE,57520,True,
Flink,57520,True,
Knuspr,57520,True,
Picnic,57520,True,
REWE,57537,False,
Flink,57537,False,
Knuspr,57537,False,
Picnic,57537,False,
REWE,57539,False,
Flink,57539,False,
Knuspr,57539,False,
Picnic,57539,False,
REWE,57548,True,
Flink,57548,True,
Knuspr,57548,True,
Picnic,57548,True,
REWE,57555,False,
Flink,57555,False,
Knuspr,57555,False,
Picnic,57555,False,
REWE,57562,True,
Flink,57562,True,
Knuspr,57562,True,
Picnic,57562,True,
REWE,57567,False,
Flink,57567,False,
Knuspr,57567,False,
Picnic,57567,False,
REWE,57572,True,
Flink,57572,True,
Knuspr,57572,True,
Picnic,57572,True,
REWE,57577,False,
Flink,57577,False,
Knuspr,57577,False,
Picnic,57577,False,
REWE,57578,True,
Flink,57578,True,
Knuspr,57578,True,
Picnic,57578,True,
REWE,57580,True,
Flink,57580,True,
Knuspr,57580,True,
Picnic,57580,True,
REWE,57581,False,
Flink,57581,False,
Knuspr,57581,False,
Picnic,57581,False,
REWE,57583,False,
Flink,57583,False,
Knuspr,57583,False,
Picnic,57583,False,
REWE,57584,True,
Flink,57584,True,
Knuspr,57584,True,
Picnic,57584,True,
REWE,57586,True,
Flink,57586,True,
Knuspr,57586,True,
Picnic,57586,True,
REWE,57587,False,
Flink,57587,False,
Knuspr,57587,False,
Picnic,57587,False,
REWE,57589,False,
Flink,57589,False,
Knuspr,57589,False,
Picnic,57589,False,
REWE,57610,True,
Flink,57610,True,
Knuspr,57610,True,
Picnic,57610,True,
REWE,57612,True,
Flink,57612,True,
Knuspr,57612,True,
Picnic,57612,True,
REWE,57614,True,
Flink,57614,True,
Knuspr,57614,True,
Picnic,57614,True,
REWE,57627,False,
Flink,57627,False,
Knuspr,57627,False,
Picnic,57627,False,
REWE,57629,False,
Flink,57629,False,
Knuspr,57629,False,
Picnic,57629,False,
REWE,57632,True,
Flink,57632,True,
Knuspr,57632,True,
Picnic,57632,True,
REWE,57635,False,
Flink,57635,False,
Knuspr,57635,False,
Picnic,57635,False,
REWE,57636,True,
Flink,57636,True,
Knuspr,57636,True,
Picnic,57636,True,
REWE,57638,True,
Flink,57638,True,
Knuspr,57638,True,
Picnic,57638,True,
REWE,57639,False,
Flink,57639,False,
Knuspr,57639,False,
Picnic,57639,False,
REWE,57641,False,
Flink,57641,False,
Knuspr,57641,False,
Picnic,57641,False,
REWE,57642,True,
Flink,57642,True,
Knuspr,57642,True,
Picnic,57642,True,
REWE,57644,True,
Flink,57644,True,
Knuspr,57644,True,
Picnic,57644,True,
REWE,57645,False,
Flink,57645,False,
Knuspr,57645,False,
Picnic,57645,False,
REWE,57647,False,
Flink,57647,False,
Knuspr,57647,False,
Picnic,57647,False,
REWE,57648,True,
Flink,57648,True,
Knuspr,57648,True,
Picnic,57648,True,
REWE,65558,True,
Flink,65558,True,
Knuspr,65558,True,
Picnic,65558,True,
REWE,65582,True,
Flink,65582,True,
Knuspr,65582,True,
Picnic,65582,True,
REWE,65623,False,
Flink,65623,False,
Knuspr,65623,False,
Picnic,65623,False,
REWE,65624,True,
Flink,65624,True,
Knuspr,65624,True,
Picnic,65624,True,
REWE,65626,True,
Flink,65626,True,
Knuspr,65626,True,
Picnic,65626,True,
REWE,65629,False,
Flink,65629,False,
Knuspr,65629,False,
Picnic,65629,False,
REWE,66482,True,
Flink,66482,True,
Knuspr,66482,True,
Picnic,66482,True,
REWE,66484,True,
Flink,66484,True,
Knuspr,66484,True,
Picnic,66484,True,
REWE,66497,False,
Flink,66497,False,
Knuspr,66497,False,
